dataset,horizon,seed,mode,model_tag,experiment_type,mse_std,mse_real,rmse,mae,mae_std,cg_pearson_mean,cg_spearman_mean,cg_dcor_mean,cg_event_gain,cg_event_hit,cg_maxcorr,cg_bestlag,gc_kernel_tod_dcor,gc_feat_tod_dcor,gc_feat_tod_r2,gc_kernel_feat_dcor,gc_kernel_feat_align,w1_cka_similarity_cnn_gru,w1_layerwise_upward_improvement,w1_inter_path_gradient_align,cka_s,cka_m,cka_d,cka_diag_mean,cka_full_mean,grad_align_s,grad_align_m,grad_align_d,grad_align_mean
ETTm1,336,23,last_layer,HyperConv,W1,0.4710585176944732,11.068312644958496,3.3269073694586835,1.9126925468444824,0.3840272951428879,,,,,,,,,,,,,0.0753486259314262,,-0.0041331276297569,0.9817275294272786,0.9727013622615488,0.941319271172434,0.961887181207386,0.962777000589336,-0.0048037494663162,0.0053732769934259,-0.0066092285168665,-0.0026698043566257
ETTm1,720,42,per_layer,HyperConv,W1,0.5033541917800903,11.050093650817873,3.324168114102816,1.9503843784332275,0.3560988695948539,-0.085568219423294,-0.0224803406745195,0.2187996617225164,0.9776823635883852,0.167782738095238,0.6366812606097474,-0.6233258928571429,0.9660182055975676,0.8958729605855948,0.02294627064657,0.999999999,0.999999999,0.1291770388367684,,-0.0095776198431849,0.9852124931273254,0.9821546659086976,0.9755142603665882,0.983955351330394,0.9659087972528444,0.0001866636855358,0.003873256509745,-0.0042095240612968,-0.0006441045419041
ETTm1,720,42,last_layer,HyperConv,W1,0.5275983214378357,11.651666641235352,3.413453770191615,2.006263732910156,0.3255918758605293,,,,,,,,,,,,,0.1684306510487862,,0.0054374462924897,0.9838676212221537,0.9497902513514486,0.9547157070035924,0.9615842458646536,0.9610710501959454,0.0004610060675547,0.0013100694704643,0.0102770028795514,0.0049104513878131
ETTm1,720,2,per_layer,HyperConv,W1,0.5000329613685608,10.938596725463867,3.307354943979232,1.936282992362976,0.3532454072870765,-0.0707879438996315,-0.0091160787269473,0.1951797883551596,0.982101590236804,0.1547154017857142,0.6236015699212757,-0.5587797619047619,0.8613172892780764,0.770018787321845,0.0209225193628408,0.999999999,0.999999999,0.1595330360846832,,0.0042908317409455,0.9912534186147836,0.9850567180416754,0.9707939590396496,0.9840072837724748,0.9636301532327816,-0.0090003873115749,0.0030248357172932,-0.0011218285524233,-0.0021880841208333
ETTm1,720,2,last_layer,HyperConv,W1,0.5349194407463074,11.990082740783691,3.462669886198176,2.0487165451049805,0.3144227012445821,,,,,,,,,,,,,0.1258717110731085,,0.001377276610583,0.983190943996092,0.9685451318708356,0.9625235657049986,0.9702201888643456,0.9691174954591228,0.0030713953406428,-0.0017875829985936,0.0001641032385915,0.0004371334856961
ETTm1,720,3,per_layer,HyperConv,W1,0.5004311203956604,11.000906944274902,3.31676151453114,1.9399919509887693,0.3550705816443424,-0.0620265118777751,0.0404623784124851,0.1942931718857646,0.9866240294040404,0.1507626488095238,0.6459460626559697,-0.8194754464285714,0.9875574372412216,0.7339473824321724,0.0217693781218621,0.999999999,0.999999999,0.1317927948050272,,8.254844578914344e-05,0.9917942352228826,0.985707481931746,0.9786433757965036,0.9853014468766786,0.9749745603202572,-0.0072551395306672,-0.0001172225363726,0.0071370339056434,0.0009523396546929
ETTm1,720,3,last_layer,HyperConv,W1,0.5168787837028503,11.52781581878662,3.395263733318315,1.993418574333191,0.320038212216552,,,,,,,,,,,,,0.1334220503412795,,-0.0039768512360751,0.9872257719050525,0.9884634549672274,0.9790265287639136,0.984309395921946,0.98253323507504,0.0039423483691113,-0.0013911860807088,-0.0043248241562356,-0.0011245925559859
ETTm1,720,5,per_layer,HyperConv,W1,0.4983211457729339,10.960383415222168,3.3106469783445904,1.93196189403534,0.3507103246857641,-0.0828192979097366,-0.0045850165188312,0.213670281599882,0.9649421755346426,0.1530412946428571,0.6454882912555349,-0.9052269345238096,0.9732253720076004,0.8129451833058182,0.0216926068886336,0.999999999,0.999999999,0.1390717359503894,,-0.0134529471397399,0.9837481488121572,0.9832070035511972,0.9683104926124864,0.979575585273477,0.9676048652957012,-0.0068401119483099,-0.0041159709299522,-0.0030968842334545,-0.0044575454938411
ETTm1,720,5,last_layer,HyperConv,W1,0.5281790494918823,11.617012977600098,3.408373949202185,2.0070269107818604,0.3196445459396161,,,,,,,,,,,,,0.1426519040626294,,-0.0037820658180862,0.9804319096232206,0.9759912420638294,0.9830703958027356,0.9804631100945842,0.9782934789539806,0.0045783492525185,-0.0050890917498053,-0.0043648425617131,-0.0020165732399589
ETTm1,720,7,per_layer,HyperConv,W1,0.5059743523597717,11.121971130371094,3.3349619383691764,1.960879921913147,0.3629483886248574,-0.1099403575062751,-0.0602034032344818,0.2041520946735791,0.9314930237984904,0.1592261904761904,0.6316023904798085,-0.4349888392857143,0.8672375577083823,0.7955963723618612,0.0196723267480487,0.999999999,0.999999999,0.1290087418380621,,0.0052638342604041,0.9850082618804632,0.9862526101594548,0.974364732581152,0.9832275942927984,0.967116947302561,0.0025888909166472,0.0087093526584633,0.0026005434532046,0.0043425882156907
ETTm1,720,7,last_layer,HyperConv,W1,0.525985836982727,11.68710231781006,3.418640419495748,2.013213872909546,0.3237723591248758,,,,,,,,,,,,,0.1400257522680962,,-0.0066437576897442,0.9847604396400736,0.9718211218711956,0.9757437026392884,0.9775402200818356,0.9749327343328243,-0.0023380656785649,0.002828360440385,-0.0025678425145227,-0.0009604197171325
ETTm1,720,11,per_layer,HyperConv,W1,0.498972088098526,10.971064567565918,3.312259737334305,1.9362746477127075,0.3546423165293695,-0.0795766338706016,0.0169696975499391,0.2005202770857623,0.9553737390392816,0.1483909970238095,0.6353988498466578,-0.4694940476190476,0.9932149038884186,0.8192638804924094,0.0236446724645876,0.999999999,0.999999999,0.1253740460381365,,-0.0075257360003888,0.993183384428896,0.9828591315245934,0.9794301239054236,0.984897397762904,0.9689022901387097,-0.0046825221542334,-0.0003627788719762,-0.0041344484839326,-0.003213421072031
ETTm1,720,11,last_layer,HyperConv,W1,0.5418472290039062,11.832776069641112,3.439880240595756,2.040881395339966,0.3389540884835164,,,,,,,,,,,,,0.1199162892669589,,8.338873885804787e-05,0.9819103759379972,0.9708918736366182,0.9757901523407332,0.976418699996094,0.9746748034024146,-0.0031454616888129,0.00151737623403,0.002004157030503,0.000393757168849
ETTm1,720,13,per_layer,HyperConv,W1,0.506998598575592,11.122126579284668,3.334985244237921,1.961142301559448,0.3606727123185025,-0.0985644683241844,-0.0330204106867313,0.2139489435999928,0.950191993898313,0.160946800595238,0.6330840788435409,-0.5531063988095238,0.8856898262961269,0.8375560722273341,0.0211152364013207,0.999999999,0.999999999,0.1288562033009269,,-0.0011391739826649,0.9918366011961784,0.989483556847764,0.9815947884934964,0.9878005306633,0.9713503751319856,0.0048766693640068,-0.0059493718614506,-0.0062364972025239,-0.0029792709432084
ETTm1,720,13,last_layer,HyperConv,W1,0.5400620698928833,11.669055938720703,3.415999991030548,2.011019468307495,0.3287157414621348,,,,,,,,,,,,,0.1202809815983351,,-0.0033307960256934,0.988160370258324,0.9859903950077724,0.9790679787222282,0.9841417442218292,0.97998283941189,0.0009850105172576,-0.0035716368280172,-0.0029280432670067,-0.0019939117746484
ETTm1,720,17,per_layer,HyperConv,W1,0.5018917918205261,11.006391525268556,3.317588209116459,1.9445890188217163,0.3546745335795556,-0.0530447624623775,0.0462936274707317,0.1681639330724504,1.008391454892089,0.149321056547619,0.6426771317991141,-0.8651413690476191,0.999999999,0.5823692616715033,0.0226908684517671,0.999999999,0.999999999,0.1108984690619973,,-0.0205313879996538,0.9901361153144824,0.9898187506459843,0.9732677978762456,0.985142744347232,0.9701319635506446,0.0020295887077821,-0.003897542811829,0.0006321762945395,-0.000262768474925
ETTm1,720,17,last_layer,HyperConv,W1,0.5339258909225464,11.779574394226074,3.4321384579043537,2.024188995361328,0.3310729453852816,,,,,,,,,,,,,0.1545827693475999,,0.0046074097044765,0.9820991481088228,0.9755630076483952,0.95216524670578,0.9677773739793804,0.964425487004892,0.0037957363495867,-0.0014151124077776,0.0026596344939545,0.0018200216236402
ETTm1,720,19,per_layer,HyperConv,W1,0.5086730122566223,11.170561790466309,3.3422390384989384,1.9677871465682983,0.3616400700495586,-0.1087960824370384,-0.053302776068449,0.2161443610888271,0.9397011627609444,0.1459263392857142,0.6386217184280585,-0.6677827380952381,0.8796715979140474,0.9802227819965044,0.0233912582266979,0.999999999,0.999999999,0.1166650683297716,,-0.0481088124215602,0.986753170980312,0.9936633651346726,0.9675739580068498,0.9819919322203428,0.9673981123892116,-0.0106317378063231,0.0043097980508311,0.0048425189652002,0.0002690967692309
ETTm1,720,19,last_layer,HyperConv,W1,0.5300605297088623,11.65925407409668,3.41456499046316,2.016800880432129,0.3192074868581999,,,,,,,,,,,,,0.1143792308775756,,-0.0063676624558866,0.9762600785321311,0.9451823475848125,0.9662696754729704,0.9635080129306977,0.9608784564918754,-0.0004755208878623,0.0028254562078149,-0.009466742711297,-0.0033857653562837
ETTm1,720,23,per_layer,HyperConv,W1,0.5007351636886597,10.990893363952637,3.3152516290551213,1.941288471221924,0.3547862753134739,-0.0939892902970314,-0.0464098714292049,0.2041422963699324,0.9677494928418172,0.1601097470238095,0.6307935839705172,-0.6482514880952381,0.9928977991715692,0.8758945421529564,0.0208361782619694,0.999999999,0.999999999,0.1299630135861381,,-0.0140880905091762,0.9895979347444804,0.9820480077964884,0.9715080232184206,0.9809774748774178,0.9640254357637492,-0.0116449345597031,0.0029788710169889,0.002560527969713,-0.0013786490251841
ETTm1,720,23,last_layer,HyperConv,W1,0.5248501896858215,11.591512680053713,3.40463106372096,1.9991679191589355,0.33795374439782,,,,,,,,,,,,,0.1555614487415831,,-0.0050084982067346,0.9804514070206396,0.9678308831703196,0.966737672787271,0.9712482881666872,0.9693187933363976,-0.0017011287758557,-0.0045453603209191,-0.0053432988780475,-0.004074696403956
ETTm2,96,42,per_layer,HyperConv,W1,0.099025622010231,8.774109840393066,2.962112394962937,1.9401285648345947,0.5492547352489657,-0.002952131209895,0.0611839406192302,0.1425987374258095,1.0143214496139912,0.140625,0.661625184708015,-0.4359208776595745,0.4017679790203788,0.3928003171217026,0.0109877878416677,0.999999999,0.999999999,0.1386577014915202,,-0.0097243105992674,0.9811242497103804,0.9683752165404172,0.9313184775601236,0.961254885956836,0.9117820252855656,-0.0105993467035448,-0.0036446037962279,0.003011662991213,-0.0027789874322723
ETTm2,96,42,last_layer,HyperConv,W1,0.1122985556721687,9.959537506103516,3.155873493361785,2.08303451538086,0.557771621827883,,,,,,,,,,,,,0.1666747552895541,,-0.0084621887654066,0.9571465167875672,0.9269910770741824,0.9306334734265344,0.9377828432125684,0.9337556098187348,-0.0130033578218413,0.0037252256477593,0.0132077464185382,0.0030095678439215
ETTm2,96,2,per_layer,HyperConv,W1,0.0986475199460983,8.706502914428711,2.950678382072284,1.9272643327713013,0.5474707197460332,0.0238205734640359,0.0898345485329628,0.1532723816979799,1.0824160190903522,0.1432430186170212,0.6609223484050573,-0.7392785904255319,0.3474764895430886,0.2433438655588846,0.0124204569312452,0.999999999,0.999999999,0.0924376289114866,,-0.0339360795915126,0.9819546429192268,0.9758729903229504,0.9224722104414091,0.9580181850742028,0.9092722149362736,-0.0131568073510552,0.0038631724487349,-0.0069828881248012,-0.0056479905970063
ETTm2,96,2,last_layer,HyperConv,W1,0.1134915426373481,10.08189296722412,3.175199673599145,2.0795974731445312,0.5973207758867012,,,,,,,,,,,,,0.1877870927236586,,0.0049115847796201,0.9703688244345704,0.9633420624491276,0.933969931639096,0.952635344113952,0.9504706676199774,0.0060471269220381,0.0003119429061629,0.0063301512557781,0.0045297990605338
ETTm2,96,3,per_layer,HyperConv,W1,0.0986689552664756,8.719204902648926,2.952829982008603,1.9314018487930296,0.5436929135192464,0.0146003272384405,0.036384280771017,0.1544501678421568,1.0960264841139198,0.1724983377659574,0.6530475809771294,-0.737782579787234,0.4207215219360777,0.3269519722953701,0.0065941016510405,0.999999999,0.999999999,0.1158582318498835,,0.0261146575212478,0.9854047863835504,0.9764819641356768,0.928973998335501,0.962585278242279,0.9129690434502936,0.0056307475346903,0.0076793610293045,-0.0030254805273194,0.002506253649433
ETTm2,96,3,last_layer,HyperConv,W1,0.1150948330760002,10.169427871704102,3.1889540403875536,2.090912103652954,0.5868378572897576,,,,,,,,,,,,,0.1446219168182874,,0.0135422451421618,0.9701439424359052,0.9339752493355696,0.924810820164267,0.940735124384124,0.9389656262435916,0.0163925103319534,0.0006497217267162,0.0033831111629732,0.0063191139437513
ETTm2,96,5,per_layer,HyperConv,W1,0.099252812564373,8.759414672851562,2.95963083387972,1.935374736785889,0.5422202722273918,0.0357707701623439,0.1209354102611541,0.1616998738784545,1.1446448453241325,0.1632729388297872,0.6539725002716247,-0.780751329787234,0.4350409644681309,0.2408220822867745,0.0062519369710006,0.999999999,0.999999999,0.0768049349346288,,0.0023239911533892,0.9792162521749052,0.9675214200364368,0.9276204615096748,0.9585369645606504,0.9062947607329076,0.0069648810258858,0.0056225461405157,0.0004969273900936,0.0038093766432977
ETTm2,96,5,last_layer,HyperConv,W1,0.1168638840317726,10.38412094116211,3.222440215296804,2.1178970336914062,0.6026380157375545,,,,,,,,,,,,,0.1947375107621856,,0.0057614250108599,0.968820343720278,0.949901024327538,0.9199749682636268,0.9425260563852984,0.9418388021045218,-0.0018614674705454,0.0018782864404528,0.0056478859164682,0.0024253279556028
ETTm2,96,7,per_layer,HyperConv,W1,0.0987903699278831,8.72688102722168,2.954129487213057,1.9330825805664065,0.5434494440262965,0.0188488475978374,0.0739512741565704,0.153640219096471,1.0680747750732908,0.1511386303191489,0.6507703908612269,-0.866688829787234,0.4143503836687706,0.2805650590197104,0.006344590508122,0.999999999,0.999999999,0.1912324570649316,,-0.008509574458003,0.9788570359180052,0.9713933188497216,0.9215685468548844,0.9557342182392002,0.915645101663002,-0.0067378907979279,0.0104256399487858,-0.0079236441931774,-0.0023422048968309
ETTm2,96,7,last_layer,HyperConv,W1,0.1144693419337272,10.132308959960938,3.183128800403926,2.0941593647003174,0.5779967944492949,,,,,,,,,,,,,0.1760247588950704,,0.0153299504891037,0.960905334778698,0.9142673532871366,0.9255027592502206,0.9327101858344504,0.9299529723055208,0.0046794497451126,0.0057975422695759,0.0213768502173364,0.0121549335259123
ETTm2,96,11,per_layer,HyperConv,W1,0.1001624763011932,8.848807334899902,2.974694494380877,1.9439553022384644,0.5570171570348639,0.0207856129854917,0.0879224687814712,0.1384141798545445,1.0739743665797,0.1587433510638297,0.6483867740980938,-0.7169215425531915,0.4181556539535623,0.3187317315509523,0.0080413974874899,0.999999999,0.999999999,0.100667800099709,,0.0007522525265812,0.9793997833028388,0.9740524077209904,0.9129422862746858,0.9539381963612424,0.9041628219440272,0.0058051121701986,-0.0177572497210813,0.0047453775905268,-0.0013811631900264
ETTm2,96,11,last_layer,HyperConv,W1,0.1133983582258224,10.04136562347412,3.1688113896971086,2.0814547538757324,0.5699240801260331,,,,,,,,,,,,,0.1185316469976833,,0.0022810997907072,0.9710922860474904,0.947175383300294,0.8797131146185991,0.9252164276058517,0.9252774032734216,-0.0038538047058675,0.0005200922210922,0.011202595989979,0.0038486232857695
ETTm2,96,13,per_layer,HyperConv,W1,0.0985368862748146,8.682003021240234,2.9465238877769573,1.931699275970459,0.5383499954020255,0.0442007146775722,0.1526577472686767,0.1537991169763767,1.0679175435191397,0.1429521276595744,0.6583328316268867,-0.9071642287234044,0.3671028046099509,0.2352114891897603,0.0063207041662512,0.999999999,0.999999999,0.0954682507255196,,0.0132999597117304,0.9786297110842151,0.9785990533122886,0.9314285303184386,0.9635962441319882,0.9209475374470222,-0.0043504280449576,-0.0105558555932266,-0.0071486291159493,-0.0073226363748881
ETTm2,96,13,last_layer,HyperConv,W1,0.1156080886721611,10.22734546661377,3.198022117905655,2.1088080406188965,0.5801671009595123,,,,,,,,,,,,,0.1335547402922885,,0.0001376056170556,0.9735055967019934,0.959659081236946,0.9318342815744844,0.9519085346061326,0.9497591307238412,0.0030375286951103,-0.0061873488606713,-0.0071489439079979,-0.0039637817221593
ETTm2,96,17,per_layer,HyperConv,W1,0.0989253371953964,8.764638900756836,2.9605132833272063,1.937485814094544,0.5426766591706017,0.0561976432800293,0.1728094220161438,0.1617456201796722,1.1601159638722744,0.171126994680851,0.6396311323344088,-0.5254321808510638,0.5788992337841827,0.2651833076217221,0.0071508702717277,0.999999999,0.999999999,0.0944843541473027,,0.0251419153064489,0.9774158037456316,0.9742552721744973,0.8758696262626288,0.9404679319303751,0.8916037078369163,0.0031712705752877,0.003366271730367,-0.0022240967548755,0.0009146849066689
ETTm2,96,17,last_layer,HyperConv,W1,0.1145997568964958,10.171924591064451,3.1893454800420185,2.0980913639068604,0.5704709396267578,,,,,,,,,,,,,0.1807757631338217,,0.009919423609972,0.9739690443515592,0.9608280952701924,0.9535385291487384,0.9620015263889716,0.9591952716574996,0.0024923328394472,0.009529573433445,0.0127364082608878,0.0088932910469211
ETTm2,96,19,per_layer,HyperConv,W1,0.0990837812423706,8.738884925842285,2.956160504073195,1.928460597991944,0.5516527235693999,-0.0015730705345049,0.0094765285030007,0.1648235043698182,1.011699510054623,0.1409158909574468,0.6554453703446376,-0.9545378989361702,0.4097489334633087,0.3077698312802905,0.006741144500107,0.999999999,0.999999999,0.1511430905512507,,0.0206198841333389,0.9753457588197316,0.9707330752768364,0.9300094899412608,0.9605346673811408,0.9163826068236636,0.0177905850099837,-0.000581188641153,0.0044223177177975,0.0068122494130077
ETTm2,96,19,last_layer,HyperConv,W1,0.114077478647232,10.137585639953612,3.1839575436795027,2.0962226390838623,0.5627316383115428,,,,,,,,,,,,,0.1602182891922631,,0.0118889417499303,0.9768765490298827,0.9563459442305964,0.9176970918014596,0.9459868408083574,0.9448150559121956,0.017762441255296,-0.0026952164631996,-0.0129331763314965,-0.0012378684871852
ETTm2,96,23,per_layer,HyperConv,W1,0.0986452251672744,8.730911254882812,2.9548115430400657,1.9336072206497192,0.5467083631473397,0.0149871641770005,0.0884071886539459,0.147283696990621,1.0564458131359176,0.134516289893617,0.6625779240863401,-0.6614860372340425,0.3834753754733561,0.2779857769550839,0.0058821924684832,0.999999999,0.999999999,0.0871501933690951,,0.0300823878496885,0.9701381769652926,0.9654623493206042,0.8927231826559113,0.938027139946084,0.8997819177618739,0.008327617961317,-0.0090400933935555,0.0008872286262977,0.0001766764306309
